wage,earnwke,uhours,age,educ,female
11,440,40,20,39,0
21.6345,865.38,40,42,40,0
14.375,575,40,64,40,0
8,320,40,57,39,1
10,400,40,29,42,1
22.4,896,40,39,42,0
58.65,2346,40,64,44,0
27.975,1119,40,60,43,1
10.5,420,40,46,39,1
16.75,1474,88,43,39,0
10.769200000000001,538.46,50,41,39,0
72.11525,2884.61,40,53,43,1
19.225,769,40,58,43,1
13.925,557,40,59,39,0
14.422999999999998,576.92,40,25,43,1
17.5,700,40,27,40,0
25,1250,50,58,39,0
27.69225,1107.69,40,43,43,1
24.025,961,40,58,43,1
30,1200,40,34,39,0
15.789473684210526,600,38,49,43,1
35.55555555555556,1600,45,34,44,0
17.62816666666667,1057.69,60,59,43,0
11,1089,99,21,40,0
14.422999999999998,576.92,40,63,40,1
33.65375,1346.15,40,60,46,0
17.3,692,40,51,40,1
34.72222222222222,1250,36,38,43,1
8.5,340,40,45,43,0
24.225,969,40,45,43,1
51.92,2596,50,52,43,0
40.15,1606,40,45,43,1
34.125,1365,40,38,41,0
22.555555555555557,1015,45,33,39,0
25,1000,40,29,43,1
15.38,769,50,32,43,0
28.825,1153,40,30,44,1
17.5,700,40,25,43,1
9,360,40,48,37,0
60.075,2403,40,48,43,1
14.4,576,40,49,40,0
15.5,620,40,27,39,1
25.18309523809524,2115.38,84,29,39,0
11.25,450,40,54,35,1
16.82675,673.07,40,24,44,1
16.82675,673.07,40,24,39,0
15.86525,634.61,40,53,43,1
8.75,350,40,29,39,0
16.82675,673.07,40,24,44,0
62.5,2500,40,49,39,0
7.211499999999999,288.46,40,55,39,1
8.653749999999999,346.15,40,28,39,0
9.61525,384.61,40,53,39,1
16.25,650,40,41,44,1
11.75,411.25,35,34,37,1
13.725,549,40,39,39,0
10,400,40,39,41,1
12.5,500,40,54,39,0
15,600,40,52,41,1
18.625,745,40,56,42,1
7.5,300,40,26,42,0
15.3,612,40,49,39,1
19.830000000000002,793.2,40,57,41,0
14.636363636363637,805,55,41,40,0
7.25,290,40,47,43,1
17,680,40,22,43,1
21,840,40,25,43,0
9.61525,384.61,40,45,44,1
14,560,40,53,43,1
12.88888888888889,580,45,54,39,0
30,1200,40,52,39,1
26,1040,40,29,40,0
25,1000,40,53,39,1
16,640,40,54,39,0
48.07675,1923.07,40,48,44,1
23.07675,923.07,40,46,42,0
16.025625,769.23,48,41,39,1
16.82675,673.07,40,42,40,0
28.845999999999997,1153.84,40,46,46,0
7.302413793103448,423.54,58,23,39,1
13,520,40,55,40,0
8,320,40,17,37,0
15,750,50,64,33,0
15,600,40,23,39,0
15,750,50,33,40,0
32.675,1307,40,50,44,0
8.75,350,40,28,39,0
21.419999999999998,856.8,40,50,40,0
9,360,40,25,42,1
34.615249999999996,1384.61,40,29,44,1
25,1000,40,35,43,0
21.15,846,40,33,44,1
31.25,1250,40,55,43,1
41.5865,1663.46,40,57,44,0
15.625,625,40,56,43,1
36.0575,1442.3,40,45,44,1
26.923000000000002,1076.92,40,36,41,0
21,840,40,36,44,1
44.2306,2211.53,50,52,44,0
13.735999999999999,480.76,35,49,39,1
16,672,42,52,43,1
6.25,250,40,28,39,1
32,1280,40,26,40,0
12,480,40,28,39,0
31.25,1250,40,34,46,1
9.6,384,40,53,39,1
19,760,40,54,39,0
24.23075,969.23,40,40,40,1
3.90625,187.5,48,49,37,1
15,600,40,58,43,0
12,480,40,26,39,0
27.18,1630.8,60,23,39,0
10.5,420,40,30,40,1
70.673,2826.92,40,45,44,0
60.096000000000004,2403.84,40,43,44,1
41.25,1650,40,63,40,0
21.1864406779661,1250,59,31,44,1
31.25,1250,40,38,44,0
15,600,40,49,41,0
40.375,1615,40,52,39,0
60.075,2403,40,49,44,1
20.031875,961.53,48,38,39,0
21.6345,865.38,40,59,40,1
15.351111111111111,690.8,45,62,39,1
13.5,540,40,55,40,0
21.6345,865.38,40,44,40,1
14,560,40,21,34,0
20.175,807,40,56,46,1
30.76911111111111,1384.61,45,52,40,0
21.36733333333333,961.53,45,62,40,1
16.82675,673.07,40,35,39,1
20.021428571428572,840.9,42,55,40,0
33.65375,1346.15,40,50,43,0
32.69225,1307.69,40,61,43,0
10,400,40,59,39,1
16.62162162162162,615,37,56,39,1
17.5,700,40,63,39,0
12.5,500,40,54,40,0
14.5,580,40,41,40,1
23.075,923,40,31,39,0
13,520,40,32,39,0
34.980000000000004,1399.2,40,45,43,1
25.3,1012,40,35,39,0
56.837555555555554,2557.69,45,53,44,0
64.10244444444444,2884.61,45,53,45,1
19,760,40,28,44,1
33.65375,1346.15,40,52,42,1
15.5,620,40,28,39,1
15.5,620,40,31,41,0
40.3845,1615.38,40,52,42,0
51.923,2596.15,50,55,44,0
27.403750000000002,1096.15,40,57,41,1
10,400,40,58,39,1
32,1920,60,59,42,0
30.7692,1538.46,50,56,39,1
26,1040,40,26,41,0
21.6345,865.38,40,47,40,1
11,440,40,43,42,1
8.5,340,40,21,40,1
19.23075,769.23,40,56,40,1
14.790000000000001,591.6,40,37,40,1
18.75,750,40,26,43,1
34.615249999999996,1384.61,40,45,43,0
17.472727272727273,961,55,50,44,0
15,600,40,19,40,0
15,600,40,20,40,0
11,440,40,22,40,0
12.237636363636364,673.07,55,34,42,0
23.07675,923.07,40,50,41,0
13.6,544,40,29,42,1
22.97,918.8,40,55,42,0
38.93,1557.2,40,28,43,0
25,1250,50,28,43,0
26.495555555555555,1192.3,45,28,44,1
69.23075,2769.23,40,57,45,0
27.625,1105,40,47,40,1
26.44225,1057.69,40,46,43,1
30.288249999999998,1211.53,40,53,40,1
20,800,40,57,43,0
22.988888888888887,1034.5,45,24,43,0
10.25,389.5,38,23,43,1
26.495555555555555,1192.3,45,48,40,0
38.461333333333336,1730.76,45,47,40,0
72.11525,2884.61,40,34,41,0
35.57675,1423.07,40,43,43,1
22.5,900,40,46,38,0
13.75,550,40,19,40,0
25,1000,40,50,43,0
17.5,700,40,51,43,0
72.11525,2884.61,40,43,43,1
17.68,707.2,40,41,40,0
28.333333333333332,1700,60,55,41,0
11.379999999999999,455.2,40,23,39,0
22.11525,884.61,40,50,43,0
21.449615384615388,1115.38,52,47,40,1
14.05,562,40,58,43,1
9.61525,384.61,40,30,34,0
27.884500000000003,1115.38,40,30,43,0
3.75,150,40,53,40,1
38.4614,1923.07,50,59,42,0
14.6152,730.76,50,60,43,1
8,320,40,61,36,0
28.75,1150,40,57,39,1
21.6345,865.38,40,31,39,0
10,400,40,53,39,0
15.57675,623.07,40,30,39,1
34.766666666666666,2086,60,32,40,0
13.072999999999999,522.92,40,32,40,0
8,312,39,32,39,1
44.239999999999995,1769.6,40,46,39,0
10.5,420,40,44,42,1
15,600,40,21,39,0
9,405,45,22,39,0
57.6922,2884.61,50,47,39,0
10.5,420,40,25,43,1
36.583333333333336,1317,36,57,43,1
10,400,40,23,39,0
31.939999999999998,1277.6,40,56,39,0
9.5,380,40,63,39,1
23.075,923,40,39,40,0
28,1120,40,57,39,0
14.422999999999998,576.92,40,62,39,0
12.5,450,36,40,42,1
5,200,40,16,36,0
5,200,40,16,36,0
26.25,1050,40,38,43,1
25,1000,40,42,43,0
10,400,40,59,39,0
14,560,40,41,44,1
18.5,740,40,35,43,0
31,1240,40,30,44,1
20,800,40,47,39,1
22.5,900,40,58,42,1
27,1620,60,55,39,0
27,1620,60,63,39,0
9,495,55,28,39,0
58.65,2346,40,59,46,0
20.977777777777778,944,45,21,42,0
18.5,740,40,42,43,0
12.2625,490.5,40,52,37,0
30,1200,40,46,39,1
19.225,769,40,43,43,1
31.585714285714285,2211,70,41,43,0
15.65,626,40,30,43,1
20.175,807,40,61,43,1
13,520,40,63,41,1
10.769200000000001,538.46,50,25,44,1
52.44745454545455,2884.61,55,43,43,0
10,400,40,49,40,1
13.180000000000001,527.2,40,59,39,1
10.626666666666667,478.2,45,52,39,0
25,1000,40,51,39,1
30,1200,40,53,39,0
22,880,40,61,39,1
9.230599999999999,461.53,50,30,44,0
11.26530612244898,552,49,42,39,1
11,935,85,21,42,0
23.07675,923.07,40,26,40,0
18.06,903,50,34,43,0
30.93175,1237.27,40,60,43,0
18.78,751.2,40,59,39,1
30.755555555555556,1384,45,50,39,0
12,480,40,56,37,1
12.857142857142858,450,35,25,41,1
12.5,562.5,45,51,39,0
11.9,476,40,28,43,1
26.9,1076,40,28,43,1
12,480,40,48,39,0
18.78,751.2,40,56,39,1
15,600,40,36,40,0
13.469999999999999,538.8,40,29,43,1
20.9,836,40,60,43,1
15,645,43,61,41,0
9.26,361.14,39,61,40,1
14.6152,730.76,50,52,44,1
22,880,40,28,39,0
18.875,755,40,27,39,1
20,800,40,56,36,0
19.69047619047619,827,42,33,35,0
14.75,590,40,25,39,1
15,600,40,42,39,0
26.573272727272727,1461.53,55,33,44,0
10,400,40,60,39,1
26,1040,40,48,39,0
19.225,769,40,45,43,1
12,480,40,18,37,1
8,280,35,36,43,1
25,1100,44,57,40,0
19.225,769,40,59,40,1
12,480,40,20,40,0
13,520,40,59,40,0
9.3,372,40,23,42,1
19,760,40,33,42,0
10.5,420,40,32,39,1
9,360,40,24,37,0
9,360,40,29,37,1
16,640,40,33,43,0
10.3845,415.38,40,35,39,1
22,880,40,57,39,0
19.555555555555557,880,45,19,39,0
20.75,830,40,20,39,1
22,880,40,33,43,1
25.25,1010,40,32,43,0
21.346,853.84,40,43,43,0
21.625,865,40,61,40,1
24.5,882,36,62,39,0
30,1200,40,40,40,1
25,1250,50,39,39,0
25,900,36,62,40,0
60.075,2403,40,52,43,1
13.65,546,40,22,40,0
21.630000000000003,865.2,40,44,39,0
16.825,673,40,48,39,0
30.275,1211,40,55,41,1
16,640,40,56,39,0
10.5,420,40,28,40,0
11,440,40,33,40,0
12,480,40,47,39,1
26.44225,1057.69,40,61,41,0
14.5,580,40,44,41,1
11,407,37,57,40,1
10.375,415,40,20,40,0
12,480,40,21,40,0
11.42,422.54,37,50,43,1
8.653749999999999,346.15,40,46,37,0
20,800,40,50,43,1
36.0575,1442.3,40,61,44,1
18.5,740,40,34,40,0
17.307499999999997,692.3,40,59,43,1
12,480,40,20,40,0
31.538400000000003,1576.92,50,36,43,1
50,1750,35,52,44,1
9,648,72,32,40,0
15.5,620,40,25,41,1
19.23075,769.23,40,42,43,1
20,800,40,32,43,0
15.15,606,40,33,43,1
30.98277777777778,1115.38,36,26,43,0
22.596,903.84,40,30,44,1
15,600,40,54,41,0
10,400,40,37,40,0
12.450000000000001,473.1,38,56,39,1
13.75,481.25,35,33,42,1
35,1400,40,53,39,0
9.375,375,40,45,36,1
10.375,415,40,39,40,1
23.075,923,40,54,39,0
21.686500000000002,867.46,40,35,44,0
28.571428571428573,1000,35,24,40,1
18.75,750,40,45,40,1
15,600,40,45,39,0
36.13,1445.2,40,59,43,1
51,2040,40,56,43,0
17.5,700,40,30,39,0
12.6922,634.61,50,35,40,1
5.197297297297298,192.3,37,58,39,1
12,480,40,39,40,1
33.63636363636363,1850,55,40,39,0
13.65,546,40,23,39,0
16.54,661.6,40,48,39,0
20.119999999999997,804.8,40,57,40,0
10.625,425,40,51,40,1
34.125,1365,40,51,41,0
8.5,340,40,32,42,0
11.75,470,40,39,41,1
10.6,424,40,22,40,0
22,880,40,35,41,0
36.46944444444445,1312.9,36,61,43,1
10,400,40,56,40,1
12.5,550,44,31,39,0
13.333333333333334,600,45,35,39,1
31,1240,40,36,43,0
62.5,2500,40,44,43,0
46.68571428571428,1634,35,42,46,1
17.142857142857142,720,42,53,40,0
17,680,40,55,40,1
13,520,40,25,40,1
22.68,1134,50,50,40,1
25,1000,40,57,40,0
27,1080,40,56,42,1
13,468,36,39,41,1
17.77777777777778,800,45,42,41,0
18,720,40,44,37,0
22.1,884,40,56,40,1
36.05,1442,40,35,40,0
38.461333333333336,1730.76,45,59,43,0
52.44745454545455,2884.61,55,54,46,1
9,360,40,19,40,1
21.059,842.36,40,56,39,0
6.875,275,40,52,39,1
10.57675,423.07,40,52,39,1
18.269,730.76,40,51,43,0
21.625,865,40,43,44,0
13.461500000000001,538.46,40,44,39,1
20,800,40,56,42,0
34.188,1538.46,45,45,44,0
15,1200,80,53,39,0
22.644444444444446,1019,45,51,40,0
14.583333333333334,656.25,45,51,40,1
10.209999999999999,408.4,40,64,46,0
7.8,312,40,24,39,1
10,350,35,25,39,0
43.269,1730.76,40,44,40,1
18.076923076923077,1175,65,64,40,0
15.15,606,40,53,40,1
11.858833333333333,711.53,60,53,43,0
54,2160,40,50,43,1
48.07675,1923.07,40,51,45,0
35,1400,40,38,40,0
47.86311111111112,2153.84,45,58,45,1
9,360,40,20,35,0
29.4175,1176.7,40,46,43,1
42,2100,50,47,40,0
31.454545454545453,1384,44,45,42,0
10.057142857142857,352,35,26,39,0
19,760,40,33,39,0
14,532,38,60,43,0
10.209999999999999,408.4,40,59,44,0
10.149999999999999,365.4,36,26,43,1
14.680000000000001,587.2,40,29,40,1
24.87272727272727,1368,55,30,40,0
33.875,1355,40,55,40,0
14.75,590,40,28,40,1
20,800,40,50,38,0
11.53825,461.53,40,57,40,1
13.981818181818182,769,55,32,39,0
20.512666666666668,923.07,45,26,43,1
13.4625,538.5,40,31,40,0
8.173,326.92,40,28,42,1
48.07683333333333,2884.61,60,50,40,0
18.740000000000002,749.6,40,35,40,1
20,1000,50,48,34,0
15.3845,615.38,40,26,41,0
29.8,1192,40,28,39,0
10,400,40,42,43,1
8.75,350,40,37,39,0
18,720,40,57,42,1
40.375,1615,40,54,41,0
11,440,40,25,40,0
18.740000000000002,749.6,40,39,42,1
17.130000000000003,685.2,40,55,39,0
32.69225,1307.69,40,43,44,1
52.8845,2115.38,40,43,44,0
38.888888888888886,1750,45,47,41,0
24.025,961,40,42,44,1
52.875,2115,40,43,44,0
22.5,900,40,56,39,0
13.625,545,40,50,39,1
34.188,1538.46,45,30,40,0
3.275,131,40,21,39,0
15,600,40,57,43,1
24,1200,50,48,40,1
10,380,38,26,39,1
17,680,40,26,40,0
14.4,576,40,26,39,1
10.5,420,40,27,39,1
31,1240,40,36,46,1
27.403750000000002,1096.15,40,28,43,1
15.375,615,40,30,40,0
20.75,830,40,35,43,0
22,880,40,33,43,1
63.24444444444445,2846,45,54,43,0
24.025,961,40,52,44,1
28.825,1153,40,23,43,1
14.4,576,40,26,44,1
17.919999999999998,716.8,40,28,39,0
10,400,40,35,31,0
10,400,40,30,31,1
13.272727272727273,730,55,37,43,1
17,680,40,35,39,0
16,640,40,37,39,0
11.75,470,40,51,43,1
43.269,1730.76,40,47,43,0
17.788249999999998,711.53,40,48,43,1
9.872222222222222,355.4,36,22,40,0
16,640,40,27,42,1
16.987166666666667,1019.23,60,32,43,0
10,360,36,60,40,0
21.1538,1057.69,50,61,33,0
39.423,1576.92,40,32,43,0
26.5,954,36,59,42,1
19,760,40,45,39,0
8.5,306,36,19,39,0
33.45,1338,40,30,44,0
33.65,1346,40,32,44,1
72.11525,2884.61,40,40,43,0
39.423,1576.92,40,37,40,0
9,360,40,19,40,1
21.625,865,40,52,44,0
43.75,1750,40,41,44,0
27.884500000000003,1115.38,40,64,40,0
17.307499999999997,692.3,40,57,40,1
22.330000000000002,893.2,40,28,40,1
20,800,40,31,40,0
24.025,961,40,47,46,1
29.05977777777778,1307.69,45,51,43,0
23.07675,923.07,40,51,44,1
9.615285714285715,673.07,70,29,40,0
18.25,912.5,50,58,40,0
38.44444444444444,1730,45,57,41,1
7.25,290,40,21,40,0
18,720,40,25,43,0
48.075,1923,40,37,43,0
14.4,576,40,24,43,1
12.69225,507.69,40,54,40,0
9,360,40,17,40,0
22.11525,884.61,40,32,42,0
14.422999999999998,576.92,40,33,42,1
32.89473684210526,1250,38,55,44,1
23.075,923,40,39,43,1
26.9,1076,40,39,39,0
29.807499999999997,1192.3,40,34,40,0
12,480,40,24,40,0
14.25,570,40,57,39,0
12.142857142857142,850,70,21,39,0
9.61111111111111,346,36,37,41,1
26,1040,40,45,39,0
12.019,480.76,40,45,42,0
29.580000000000002,1183.2,40,36,39,0
13,520,40,36,42,1
14,560,40,57,39,1
11.666666666666666,700,60,57,39,0
27.692222222222224,1246.15,45,39,43,0
25.625,1025,40,58,41,0
15.95,622.05,39,60,40,1
19.01525,760.61,40,53,39,0
6.922999999999999,346.15,50,47,39,1
11.53825,461.53,40,45,39,1
14,700,50,47,39,0
9.5,380,40,42,40,0
12,480,40,38,40,1
16.82675,673.07,40,25,40,1
17.6,704,40,49,42,1
22.259999999999998,890.4,40,45,39,0
21.625,865,40,42,41,1
15,975,65,52,41,0
34.03923076923077,2212.55,65,19,39,0
10.665,533.25,50,34,42,0
31.75,1270,40,44,41,0
5.19225,207.69,40,19,40,0
17.45,698,40,35,39,1
9.5,380,40,38,39,0
15,600,40,28,39,0
20,800,40,57,41,0
9,360,40,39,39,1
26,1040,40,42,39,0
16,640,40,35,39,0
15.833333333333334,712.5,45,62,39,0
10.555555555555555,475,45,56,39,1
21.68,867.2,40,53,40,0
10,400,40,54,40,1
28.6,1144,40,52,42,1
6.5,260,40,50,42,1
20,800,40,35,43,0
10,400,40,29,40,1
9.25,370,40,54,39,1
8.5,340,40,32,40,0
27.825,1113,40,46,39,0
15.25,610,40,46,39,1
10,400,40,61,40,1
30.7692,1538.46,50,36,43,0
33.51375,1340.55,40,30,43,0
13.375,535,40,40,40,1
28.6,1144,40,49,40,1
48.07683333333333,2884.61,60,51,41,0
13,520,40,48,39,1
13,520,40,48,33,0
21.200000000000003,763.2,36,46,42,1
22.435833333333335,1346.15,60,62,40,0
12,480,40,28,42,1
15,750,50,26,42,0
28.845999999999997,1153.84,40,56,39,0
28.75,1150,40,56,39,1
6.5,260,40,50,39,1
19.8,990,50,47,39,0
12,480,40,32,39,0
14.422999999999998,576.92,40,24,43,1
16.82675,673.07,40,24,40,0
14.792884615384615,769.23,52,29,39,0
12,480,40,28,40,1
14.5,696,48,62,39,0
17.6,704,40,46,41,1
7.2,288,40,22,40,1
20.673,826.92,40,32,43,0
22,1100,50,30,40,0
18.02875,721.15,40,36,40,1
21.6345,865.38,40,39,39,0
12,480,40,31,39,0
20.19225,807.69,40,35,40,0
10,400,40,56,39,1
17.427875,1394.23,80,57,44,0
32.05111111111111,1442.3,45,64,44,0
13.530000000000001,541.2,40,59,40,1
17.5,700,40,52,42,0
28.60575,1144.23,40,40,40,1
10.121315789473684,384.61,38,46,39,0
48.07683333333333,2884.61,60,52,39,0
27.4,1096,40,26,43,1
12.5,500,40,27,37,0
14.422999999999998,576.92,40,40,43,1
11.746666666666668,528.6,45,39,39,0
15.925999999999998,637.04,40,41,33,1
20,800,40,57,40,1
28.845999999999997,1153.84,40,48,39,0
22.649555555555555,1019.23,45,50,43,1
28.846,1442.3,50,53,40,1
14.422999999999998,576.92,40,43,39,1
23.066666666666666,1730,75,55,40,1
19.225,769,40,60,40,1
17,680,40,25,40,1
0.9,36,40,26,43,0
31,1240,40,47,46,1
43.75,1750,40,51,46,0
33.8,1352,40,28,42,0
10.55,422,40,50,39,0
23.2,928,40,43,39,1
28.571428571428573,1000,35,23,42,1
35,1400,40,43,41,0
17,680,40,42,40,1
17,680,40,44,39,0
53,2650,50,40,43,0
60.075,2403,40,60,43,0
24.025,961,40,29,46,0
29.720181818181818,1634.61,55,37,46,0
8,280,35,52,43,0
43.25,1730,40,38,39,1
16,640,40,45,40,0
14.7,588,40,23,43,0
24.63,886.68,36,40,42,1
62.5,2500,40,43,40,0
11.25,450,40,24,39,0
10.5,420,40,39,39,1
7.875,315,40,33,43,0
18.025,721,40,37,40,1
15.5,697.5,45,36,37,0
28,1120,40,42,40,1
30,1200,40,61,39,0
24.038249999999998,961.53,40,33,43,0
10.55,422,40,53,41,0
16.82675,673.07,40,46,40,1
14.4,576,40,31,40,0
13.221,528.84,40,56,41,0
14.75,590,40,42,39,1
20.7692,1038.46,50,28,43,1
36.0575,1442.3,40,38,40,0
17,680,40,51,33,1
16,640,40,36,36,1
38.4615,1538.46,40,37,44,1
26.44225,1057.69,40,34,45,0
23.075,923,40,34,46,0
9.350000000000001,336.6,36,20,40,0
8.42,336.8,40,26,39,1
6.5625,262.5,40,28,37,1
15,750,50,26,43,0
14.839666666666666,890.38,60,34,39,0
10.25,410,40,34,39,1
12.1,726,60,52,44,1
22.5,1350,60,36,43,0
15.5,620,40,40,40,1
15,600,40,37,39,1
48.07675,1923.07,40,44,39,0
20.21,808.4,40,61,40,1
16.7,668,40,32,40,1
30,1200,40,47,39,0
9.5,380,40,25,40,1
30,1500,50,48,44,0
12,480,40,23,39,0
16.5,660,40,27,39,0
18,720,40,26,40,1
43.26916666666667,2596.15,60,51,43,0
17,680,40,26,42,0
35,1400,40,30,40,1
12.5,500,40,27,40,0
30.3846,1519.23,50,51,39,1
30,1200,40,44,40,0
10,400,40,45,39,0
6.25,250,40,47,39,1
5,200,40,23,42,1
12,468,39,33,40,0
9.5,342,36,31,40,1
24.038249999999998,961.53,40,53,39,0
18.5,740,40,29,40,0
20,800,40,39,39,0
43.25,1730,40,47,44,0
23.075,923,40,49,44,1
13.75,550,40,30,40,1
30.047916666666666,1442.3,48,34,43,0
29.8,1192,40,33,39,0
40,1600,40,39,43,0
8.65,328.7,38,20,42,1
48,2016,42,48,40,0
28.845999999999997,1153.84,40,24,40,1
16.025625,769.23,48,49,39,1
7.5,300,40,20,39,1
10.5,420,40,38,43,1
30,1200,40,56,39,0
57.6922,2884.61,50,50,42,0
46.15375,1846.15,40,47,39,1
8.07675,323.07,40,24,42,1
24.57,982.8,40,23,39,0
17,680,40,36,39,0
21.15375,846.15,40,36,39,0
43.269,1730.76,40,52,39,0
12.5,500,40,62,43,0
18.269,730.76,40,55,39,1
15.5,620,40,25,43,1
38.78175,1551.27,40,58,43,1
24.038333333333334,1442.3,60,59,43,0
20,800,40,36,43,1
46.153800000000004,2307.69,50,33,44,0
34.6152,1730.76,50,34,44,1
20,800,40,53,39,1
48.07675,1923.07,40,52,42,0
12.138399999999999,606.92,50,62,45,0
19.658,884.61,45,53,39,0
10,400,40,61,39,1
12.125,485,40,28,39,0
37.04,1852,50,28,39,0
13.5,540,40,59,39,1
17,680,40,57,39,1
16.5,660,40,64,39,0
39.16072727272728,2153.84,55,38,43,0
41.666666666666664,2500,60,39,44,1
41.022222222222226,1846,45,40,44,0
53.825,2153,40,41,44,0
18,720,40,56,39,1
35.3,1412,40,53,39,0
16.95,678,40,31,39,0
24.038249999999998,961.53,40,30,35,0
21.15,846,40,43,43,1
40.375,1615,40,44,39,0
10,400,40,23,39,0
11.5,460,40,25,42,0
8.8,440,50,21,40,0
64.08888888888889,2884,45,56,43,0
22.5,1350,60,42,44,0
14.511111111111111,653,45,43,44,1
27.77777777777778,1250,45,40,43,1
50,2000,40,42,43,0
15,600,40,24,39,0
52.8845,2115.38,40,59,45,0
31.376315789473683,1192.3,38,60,44,1
24.10244444444444,1084.61,45,60,42,0
18,648,36,60,34,1
14.422999999999998,576.92,40,34,39,0
18.02875,721.15,40,54,39,1
14.422999999999998,576.92,40,35,39,0
16,640,40,41,40,1
44.44444444444444,2000,45,39,43,0
60.075,2403,40,39,43,1
19.78,830.76,42,45,39,0
12.5,500,40,22,39,1
5.769,230.76,40,57,40,1
49.519,1980.76,40,55,42,0
16,640,40,37,39,0
57.6922,2884.61,50,44,43,0
31.25,1250,40,58,43,0
52.8845,2115.38,40,59,40,1
7.25,290,40,19,40,1
28.845999999999997,1153.84,40,63,39,0
25,1000,40,44,39,0
22,880,40,37,42,1
49.85740740740741,2692.3,54,55,43,0
18,720,40,20,40,0
19.23075,769.23,40,54,42,1
25,1000,40,45,40,0
10,380,38,21,39,1
16.82675,673.07,40,46,44,0
19,760,40,31,43,1
40.625,1625,40,47,40,0
22.596,903.84,40,42,42,1
19,760,40,63,39,1
19,760,40,30,40,0
14.285714285714286,500,35,23,43,1
11.53825,461.53,40,28,43,0
16.483428571428572,576.92,35,62,39,1
10,380,38,37,37,0
10.571428571428571,370,35,24,39,0
9.6,576,60,30,39,0
35,1400,40,28,43,1
26.425,1057,40,29,44,0
14.4,576,40,28,43,1
16,640,40,28,39,1
17.919999999999998,716.8,40,32,39,0
18.5,740,40,27,39,0
21.25,850,40,59,43,1
24.475454545454546,1346.15,55,26,43,0
0.048,1.92,40,50,39,1
16.82675,673.07,40,50,39,0
19,760,40,22,43,1
32.3076,1615.38,50,49,43,0
50,2500,50,44,44,1
45.673,1826.92,40,60,44,0
10.526250000000001,421.05,40,64,42,1
24.691333333333333,1111.11,45,63,44,0
19.23075,769.23,40,54,39,0
35,1400,40,30,43,1
13.45,538,40,34,39,0
13.080000000000002,523.2,40,45,35,0
11,385,35,36,39,1
46.153800000000004,2307.69,50,43,40,1
23.0768,1153.84,50,43,40,0
21,840,40,62,43,1
20,800,40,51,43,1
50,2000,40,48,44,0
7.5,300,40,17,37,0
19.216666666666665,1153,60,46,43,1
19.23076923076923,1000,52,49,40,0
28.825,1153,40,38,39,0
8.25,288.75,35,17,37,0
14.25,570,40,23,39,0
26,1040,40,54,40,0
15.5,620,40,24,39,0
25,1000,40,26,39,0
10.578378378378378,391.4,37,25,39,1
10,400,40,56,39,1
14.7,588,40,23,43,0
16,800,50,50,43,0
21.15375,846.15,40,50,43,1
41.633599999999994,2081.68,50,34,39,0
49.5,1980,40,57,40,0
5.05050505050505,500,99,62,39,1
16.893333333333334,810.88,48,51,36,0
28,1120,40,51,39,1
7.05,282,40,21,39,0
8.75,350,40,26,39,0
11.5,460,40,22,39,0
17.712368421052634,673.07,38,39,42,1
28.845999999999997,1153.84,40,42,44,0
9,315,35,63,42,0
38.4614,1923.07,50,54,39,1
10.602702702702704,392.3,37,31,39,0
27.272727272727273,1500,55,54,43,0
19.225,769,40,49,43,1
31.25,1250,40,31,39,0
35.096,1403.84,40,32,43,1
13,520,40,18,39,0
15,600,40,19,40,1
18.75,750,40,37,44,1
25,1250,50,63,40,0
22.596,903.84,40,36,41,1
20,800,40,36,39,0
14.4,720,50,25,40,0
13,520,40,25,41,1
33.78378378378378,1250,37,58,39,1
21.35,854,40,44,40,0
28.845999999999997,1153.84,40,62,39,0
30.7692,1538.46,50,51,45,0
19.318181818181817,850,44,57,39,0
22,880,40,52,32,1
14.375,575,40,63,40,0
13.790000000000001,551.6,40,37,41,0
9.25,370,40,49,39,1
12,480,40,50,39,0
11,440,40,58,41,0
25,1000,40,56,41,1
19.225,769,40,30,43,0
30.528750000000002,1221.15,40,33,44,0
15,750,50,31,39,0
25,1000,40,48,39,0
7.5675675675675675,280,37,48,39,1
37.5,1500,40,58,43,1
12,480,40,49,39,0
20.673,826.92,40,28,43,0
36.0575,1442.3,40,60,46,1
28.845999999999997,1153.84,40,60,42,0
35.3,1412,40,39,39,0
19.5,780,40,51,39,0
28,1120,40,48,39,1
17,680,40,50,39,0
57.6922,2884.61,50,61,46,0
22.575,903,40,40,42,1
27.88,1394,50,55,44,0
13.26,530.4,40,33,39,0
22.19541666666667,1065.38,48,54,39,0
27.77777777777778,1250,45,49,43,0
24.038249999999998,961.53,40,60,43,1
16.75,670,40,26,39,0
15,600,40,58,39,1
20.07,802.8,40,61,38,0
11,440,40,58,39,0
12,480,40,33,39,0
12,480,40,34,39,0
23,920,40,25,43,0
26.44225,1057.69,40,27,43,0
20,800,40,24,43,1
31.25,1406.25,45,39,43,0
12,420,35,32,39,0
37.19625,1487.85,40,51,43,1
14.4,576,40,46,39,0
28.846,1730.76,60,52,42,0
21.6345,865.38,40,53,39,1
10,400,40,24,40,1
40.17088888888889,1807.69,45,33,44,0
52.875,2115,40,44,43,1
36.25714285714286,1269,35,58,39,1
53.825,2153,40,45,45,0
14.625,585,40,56,42,0
36.05,1442,40,31,43,1
43.333333333333336,2600,60,47,40,0
14.285714285714286,500,35,52,39,0
26.333333333333332,1580,60,37,39,0
